,ORDERNUMBER,Name,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE,MONTH
566,10284,Jan Klaeboe,45,100.0,11,5747.85,2004-08-21,Shipped,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",+4722121555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,EMEA,Medium,2004-08
567,10296,Michael Donnermeyer,36,100.0,7,5676.84,2004-09-15,Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+498961089555,Hansastr. 15,Unknown,Munich,Unknown,80686,Germany,EMEA,Medium,2004-09
568,10307,Francisca Cervantes,39,100.0,1,7379.97,2004-10-14,Shipped,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,Unknown,Large,2004-10
569,10316,Helen Bennett,27,100.0,9,3704.13,2004-11-01,Shipped,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,1985558888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Medium,2004-11
570,10327,Jytte Petersen,25,100.0,6,2804.75,2004-11-10,Resolved,4,11,2004,Planes,157,S18_1662,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Small,2004-11
571,10338,Pascale Cartrain,41,100.0,1,5624.79,2004-11-22,Shipped,4,11,2004,Planes,157,S18_1662,Royale Belge,07123672555,"Boulevard Tirou, 255",Unknown,Charleroi,Unknown,B-6000,Belgium,EMEA,Medium,2004-11
572,10351,Ann Brown,39,99.52,1,3881.28,2004-12-03,Shipped,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.",1715550297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,EMEA,Medium,2004-12
573,10373,Pirkko Koskitalo,28,57.55,4,1611.4,2005-01-31,Shipped,1,1,2005,Planes,157,S18_1662,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,EMEA,Small,2005-01
574,10386,Diego Freyre,25,54.57,7,1364.25,2005-03-01,Resolved,1,3,2005,Planes,157,S18_1662,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2005-03
575,10398,Paul Henriot,33,100.0,11,4215.09,2005-03-30,Shipped,1,3,2005,Planes,157,S18_1662,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Medium,2005-03
576,10400,Sue Frick,34,100.0,1,6433.82,2005-04-01,Shipped,2,4,2005,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Medium,2005-04
577,10416,Maurizio Moroni,24,100.0,14,4352.16,2005-05-10,Shipped,2,5,2005,Planes,157,S18_1662,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Medium,2005-05
578,10100,Valarie Young,30,100.0,3,5151.0,2003-01-06,Shipped,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,Unknown,Medium,2003-01
579,10110,Victoria Ashworth,42,100.0,7,6069.0,2003-03-18,Shipped,1,3,2003,Vintage Cars,170,S18_1749,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Medium,2003-03
580,10124,Sue King,21,100.0,6,2856.0,2003-05-21,Shipped,2,5,2003,Vintage Cars,170,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,Unknown,Small,2003-05
581,10149,Sue Taylor,34,100.0,11,5375.4,2003-09-12,Shipped,3,9,2003,Vintage Cars,170,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,Unknown,Medium,2003-09
582,10162,Julie Brown,29,100.0,9,5176.5,2003-10-18,Shipped,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Medium,2003-10
583,10173,Giovanni Rovelli,24,100.0,13,3508.8,2003-11-05,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Medium,2003-11
584,10182,Valarie Nelson,44,100.0,10,7554.8,2003-11-12,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2003-11
585,10193,Sean Connery,21,100.0,14,3141.6,2003-11-21,Shipped,4,11,2003,Vintage Cars,170,S18_1749,"Australian Collectables, Ltd",61938446555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Medium,2003-11
586,10204,Jeff Young,33,100.0,4,5890.5,2003-12-02,Shipped,4,12,2003,Vintage Cars,170,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Unknown,Medium,2003-12
587,10214,Mart¡n Sommer,30,100.0,7,5967.0,2004-01-26,Shipped,1,1,2004,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",915552282,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,EMEA,Medium,2004-01
588,10227,Mary Saveley,26,100.0,10,3712.8,2004-03-02,Shipped,1,3,2004,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Medium,2004-03
589,10241,Frederique Citeaux,41,100.0,2,7597.3,2004-04-13,Shipped,2,4,2004,Vintage Cars,170,S18_1749,Mini Caravy,88601555,"24, place Kluber",Unknown,Strasbourg,Unknown,67000,France,EMEA,Large,2004-04
590,10280,Paolo Accorti,26,100.0,16,3668.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,170,S18_1749,Amica Models & Co.,0114988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,EMEA,Medium,2004-08
591,10288,Wendy Victorino,32,100.0,5,5875.2,2004-09-01,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Medium,2004-09
592,10302,Elizabeth Devon,43,100.0,1,7310.0,2003-10-06,Shipped,4,10,2003,Vintage Cars,170,S18_1749,"UK Collectables, Ltd.",1715552282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,EMEA,Large,2003-10
593,10312,Valarie Nelson,48,100.0,17,8078.4,2004-10-21,Shipped,4,10,2004,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2004-10
594,10331,Rosa Hernandez,44,74.04,7,3257.76,2004-11-17,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,Unknown,Medium,2004-11
595,10344,Laurence Lebihan,45,100.0,1,7650.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Marseille Mini Autos,91244555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Large,2004-11
596,10367,Julie Young,37,100.0,3,4703.81,2005-01-12,Resolved,1,1,2005,Vintage Cars,170,S18_1749,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Medium,2005-01
597,10379,Diego Freyre,39,100.0,2,5399.55,2005-02-10,Shipped,1,2,2005,Vintage Cars,170,S18_1749,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2005-02
598,10407,Sue Frick,76,100.0,2,14082.8,2005-04-22,On Hold,2,4,2005,Vintage Cars,170,S18_1749,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Large,2005-04
599,10420,Adrian Huxley,37,100.0,5,5283.6,2005-05-29,In Process,2,5,2005,Vintage Cars,170,S18_1749,Souveniers And Things Co.,+61294958555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Medium,2005-05
600,10108,Arnold Cruz,38,82.39,2,3130.82,2003-03-03,Shipped,1,3,2003,Classic Cars,77,S18_1889,Cruz & Sons Co.,+6325553587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,Japan,Medium,2003-03
601,10122,Laurence Lebihan,43,72.38,6,3112.34,2003-05-08,Shipped,2,5,2003,Classic Cars,77,S18_1889,Marseille Mini Autos,91244555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Medium,2003-05
602,10135,Valarie Nelson,48,79.31,3,3806.88,2003-07-02,Shipped,3,7,2003,Classic Cars,77,S18_1889,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2003-07
603,10147,Allen Nelson,26,82.39,3,2142.14,2003-09-05,Shipped,3,9,2003,Classic Cars,77,S18_1889,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,Unknown,Small,2003-09
604,10160,Michael Chandler,38,88.55,4,3364.9,2003-10-11,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Unknown,Los Angeles,CA,Unknown,USA,Unknown,Medium,2003-10
605,10170,Roland Mendel,20,63.14,2,1262.8,2003-11-04,Shipped,4,11,2003,Classic Cars,77,S18_1889,Mini Auto Werke,76753555,Kirchgasse 6,Unknown,Graz,Unknown,8010,Austria,EMEA,Small,2003-11
606,10181,Veysel Oeztan,22,73.92,10,1626.24,2003-11-12,Shipped,4,11,2003,Classic Cars,77,S18_1889,Herkku Gifts,+4722673215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,EMEA,Small,2003-11
607,10192,Valarie Young,45,90.86,15,4088.7,2003-11-20,Shipped,4,11,2003,Classic Cars,77,S18_1889,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,Unknown,Medium,2003-11
608,10203,Diego Freyre,45,85.47,4,3846.15,2003-12-02,Shipped,4,12,2003,Classic Cars,77,S18_1889,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-12
609,10212,Diego Freyre,20,66.99,14,1339.8,2004-01-16,Shipped,1,1,2004,Classic Cars,77,S18_1889,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2004-01
610,10225,Michael Holz,47,64.68,5,3039.96,2004-02-22,Shipped,1,2,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,EMEA,Medium,2004-02
611,10239,Pirkko Koskitalo,46,73.92,4,3400.32,2004-04-12,Shipped,2,4,2004,Classic Cars,77,S18_1889,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,EMEA,Medium,2004-04
612,10253,Elizabeth Devon,23,83.93,9,1930.39,2004-06-01,Cancelled,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",1715552282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,EMEA,Small,2004-06
613,10266,Maurizio Moroni,33,74.69,10,2464.77,2004-07-06,Shipped,3,7,2004,Classic Cars,77,S18_1889,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Small,2004-07
614,10278,Sue King,29,90.86,10,2634.94,2004-08-06,Shipped,3,8,2004,Classic Cars,77,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,Unknown,Small,2004-08
615,10287,Michael Holz,44,82.39,8,3625.16,2004-08-30,Shipped,3,8,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,EMEA,Medium,2004-08
616,10300,Roland Keitel,41,92.4,1,3788.4,2003-10-04,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Blauer See Auto, Co.",+496966902555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,EMEA,Medium,2003-10
617,10310,Henriette Pfalzheim,20,91.63,6,1832.6,2004-10-16,Shipped,4,10,2004,Classic Cars,77,S18_1889,"Toms Spezialitten, Ltd",02215554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,EMEA,Small,2004-10
618,10321,Violeta Benitez,37,78.54,14,2905.98,2004-11-04,Shipped,4,11,2004,Classic Cars,77,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,Unknown,Small,2004-11
619,10329,Kwai Yu,29,100.0,9,2954.81,2004-11-15,Shipped,4,11,2004,Classic Cars,77,S18_1889,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Small,2004-11
620,10342,Peter Ferguson,55,65.45,1,3599.75,2004-11-24,Shipped,4,11,2004,Classic Cars,77,S18_1889,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2004-11
621,10363,Kalle Suominen,22,100.0,7,3686.54,2005-01-06,Shipped,1,1,2005,Classic Cars,77,S18_1889,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Medium,2005-01
622,10377,Matti Karttunen,31,67.76,4,2100.56,2005-02-09,Shipped,1,2,2005,Classic Cars,77,S18_1889,"Toys of Finland, Co.",902248555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,EMEA,Small,2005-02
623,10389,Maria Larsson,49,79.22,3,3881.78,2005-03-03,Shipped,1,3,2005,Classic Cars,77,S18_1889,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2005-03
624,10405,Frederique Citeaux,61,73.92,4,4509.12,2005-04-14,Shipped,2,4,2005,Classic Cars,77,S18_1889,Mini Caravy,88601555,"24, place Kluber",Unknown,Strasbourg,Unknown,67000,France,EMEA,Medium,2005-04
625,10419,Georg Pipps,39,83.93,9,3273.27,2005-05-17,Shipped,2,5,2005,Classic Cars,77,S18_1889,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Medium,2005-05
626,10109,Rosa Hernandez,38,100.0,3,4432.7,2003-03-10,Shipped,1,3,2003,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,Unknown,Medium,2003-03
627,10122,Laurence Lebihan,31,100.0,1,4100.99,2003-05-08,Shipped,2,5,2003,Classic Cars,142,S18_1984,Marseille Mini Autos,91244555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Medium,2003-05
628,10136,Annette Roulet,36,100.0,1,5274.72,2003-07-04,Shipped,3,7,2003,Classic Cars,142,S18_1984,Alpha Cognac,61776555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,EMEA,Medium,2003-07
629,10148,Anna O'Hara,25,100.0,12,4232.0,2003-09-11,Shipped,3,9,2003,Classic Cars,142,S18_1984,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Medium,2003-09
630,10161,Palle Ibsen,48,100.0,11,6145.44,2003-10-17,Shipped,4,10,2003,Classic Cars,142,S18_1984,Heintze Collectables,86213555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,EMEA,Medium,2003-10
631,10171,Jean Fresnisre,35,100.0,1,4680.2,2003-11-05,Shipped,4,11,2003,Classic Cars,142,S18_1984,Quebec Home Shopping Network,5145558054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,Unknown,Medium,2003-11
632,10181,Veysel Oeztan,21,100.0,5,3286.08,2003-11-12,Shipped,4,11,2003,Classic Cars,142,S18_1984,Herkku Gifts,+4722673215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,EMEA,Medium,2003-11
633,10192,Valarie Young,47,100.0,10,7421.3,2003-11-20,Shipped,4,11,2003,Classic Cars,142,S18_1984,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,Unknown,Large,2003-11
634,10204,Jeff Young,38,100.0,16,6432.64,2003-12-02,Shipped,4,12,2003,Classic Cars,142,S18_1984,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Unknown,Medium,2003-12
635,10212,Diego Freyre,41,100.0,9,4840.87,2004-01-16,Shipped,1,1,2004,Classic Cars,142,S18_1984,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-01
636,10226,Valarie Thompson,24,100.0,7,3892.08,2004-02-26,Shipped,1,2,2004,Classic Cars,142,S18_1984,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,Unknown,Medium,2004-02
637,10240,Mory Kentary,37,100.0,2,5526.32,2004-04-13,Shipped,2,4,2004,Classic Cars,142,S18_1984,Osaka Souveniers Co.,+810663425555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Medium,2004-04
638,10253,Elizabeth Devon,33,100.0,4,4459.62,2004-06-01,Cancelled,2,6,2004,Classic Cars,142,S18_1984,"UK Collectables, Ltd.",1715552282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,EMEA,Medium,2004-06
639,10266,Maurizio Moroni,49,100.0,5,6203.4,2004-07-06,Shipped,3,7,2004,Classic Cars,142,S18_1984,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Medium,2004-07
640,10278,Sue King,29,100.0,5,3754.05,2004-08-06,Shipped,3,8,2004,Classic Cars,142,S18_1984,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,Unknown,Medium,2004-08
641,10287,Michael Holz,24,100.0,3,3516.48,2004-08-30,Shipped,3,8,2004,Classic Cars,142,S18_1984,"Vida Sport, Ltd",0897034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,EMEA,Medium,2004-08
642,10301,Jan Klaeboe,47,100.0,7,7488.04,2003-10-05,Shipped,4,10,2003,Classic Cars,142,S18_1984,"Norway Gifts By Mail, Co.",+4722121555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,EMEA,Large,2003-10
643,10310,Henriette Pfalzheim,24,100.0,1,3448.08,2004-10-16,Shipped,4,10,2004,Classic Cars,142,S18_1984,"Toms Spezialitten, Ltd",02215554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,EMEA,Medium,2004-10
644,10321,Violeta Benitez,25,100.0,9,3734.0,2004-11-04,Shipped,4,11,2004,Classic Cars,142,S18_1984,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2004-11
645,10331,Rosa Hernandez,30,32.47,8,974.1,2004-11-17,Shipped,4,11,2004,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,Unknown,Small,2004-11
646,10342,Peter Ferguson,22,100.0,3,3160.74,2004-11-24,Shipped,4,11,2004,Classic Cars,142,S18_1984,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2004-11
647,10356,Daniel Da Cunha,27,64.69,2,1746.63,2004-12-09,Shipped,4,12,2004,Classic Cars,142,S18_1984,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Small,2004-12
648,10366,Pascale Cartrain,34,100.0,3,4207.84,2005-01-10,Shipped,1,1,2005,Classic Cars,142,S18_1984,Royale Belge,07123672555,"Boulevard Tirou, 255",Unknown,Charleroi,Unknown,B-6000,Belgium,EMEA,Medium,2005-01
649,10377,Matti Karttunen,36,100.0,6,4352.76,2005-02-09,Shipped,1,2,2005,Classic Cars,142,S18_1984,"Toys of Finland, Co.",902248555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,EMEA,Medium,2005-02
650,10390,Valarie Nelson,34,43.05,15,1463.7,2005-03-04,Shipped,1,3,2005,Classic Cars,142,S18_1984,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2005-03
651,10406,Jytte Petersen,48,100.0,2,7169.28,2005-04-15,Disputed,2,4,2005,Classic Cars,142,S18_1984,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Large,2005-04
652,10419,Georg Pipps,34,100.0,4,4594.76,2005-05-17,Shipped,2,5,2005,Classic Cars,142,S18_1984,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Medium,2005-05
653,10104,Diego Freyre,24,100.0,8,3457.92,2003-01-31,Shipped,1,1,2003,Classic Cars,163,S18_2238,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-01
654,10115,Maria Hernandez,46,100.0,4,7381.16,2003-04-04,Shipped,2,4,2003,Classic Cars,163,S18_2238,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Unknown,Large,2003-04
655,10127,Jeff Young,45,100.0,10,7146.9,2003-06-03,Shipped,2,6,2003,Classic Cars,163,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Unknown,Large,2003-06
656,10141,Kalle Suominen,39,100.0,4,5938.53,2003-08-01,Shipped,3,8,2003,Classic Cars,163,S18_2238,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Medium,2003-08
657,10151,Pirkko Koskitalo,43,100.0,2,7110.91,2003-09-21,Shipped,3,9,2003,Classic Cars,163,S18_2238,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,EMEA,Large,2003-09
658,10165,Eric Natividad,29,100.0,11,5032.95,2003-10-22,Shipped,4,10,2003,Classic Cars,163,S18_2238,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Medium,2003-10
659,10176,Maurizio Moroni,20,100.0,10,3667.6,2003-11-06,Shipped,4,11,2003,Classic Cars,163,S18_2238,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Medium,2003-11
660,10184,Jose Pedro Roel,46,100.0,5,7381.16,2003-11-14,Shipped,4,11,2003,Classic Cars,163,S18_2238,"Iberia Gift Imports, Corp.",955558282,"C/ Romero, 33",Unknown,Sevilla,Unknown,41101,Spain,EMEA,Large,2003-11
661,10195,Steve Frick,27,100.0,5,5128.11,2003-11-25,Shipped,4,11,2003,Classic Cars,163,S18_2238,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,Unknown,Medium,2003-11
662,10207,Valarie Franco,44,100.0,6,7060.24,2003-12-09,Shipped,4,12,2003,Classic Cars,163,S18_2238,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,Unknown,Large,2003-12
663,10219,Sue Taylor,43,100.0,1,8448.64,2004-02-10,Shipped,1,2,2004,Classic Cars,163,S18_2238,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,Unknown,Large,2004-02
664,10230,Roland Keitel,49,100.0,8,7300.51,2004-03-15,Shipped,1,3,2004,Classic Cars,163,S18_2238,"Blauer See Auto, Co.",+496966902555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,EMEA,Large,2004-03
665,10246,Diego Freyre,40,100.0,4,6549.2,2004-05-05,Shipped,2,5,2004,Classic Cars,163,S18_2238,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-05
666,10259,Wendy Victorino,30,100.0,3,5697.9,2004-06-15,Shipped,2,6,2004,Classic Cars,163,S18_2238,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Medium,2004-06
667,10271,Valarie Nelson,50,100.0,4,9169.0,2004-07-20,Shipped,3,7,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2004-07
668,10282,Valarie Nelson,23,100.0,13,3238.63,2004-08-20,Shipped,3,8,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2004-08
669,10292,Kwai Yu,26,100.0,7,4554.94,2004-09-08,Shipped,3,9,2004,Classic Cars,163,S18_2238,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Medium,2004-09
670,10305,Marta Hernandez,27,100.0,4,3934.44,2004-10-13,Shipped,4,10,2004,Classic Cars,163,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,Unknown,Medium,2004-10
671,10314,Palle Ibsen,42,100.0,13,5776.26,2004-10-22,Shipped,4,10,2004,Classic Cars,163,S18_2238,Heintze Collectables,86213555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,EMEA,Medium,2004-10
672,10324,Michael Frick,47,100.0,8,7207.45,2004-11-05,Shipped,4,11,2004,Classic Cars,163,S18_2238,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,Unknown,Large,2004-11
